timestamp;x;y;theta
1677493712636;-0.7346;2.0382;0
1677493712662;-0.7346;2.0382;0
1677493712680;-0.7346;2.0382;0
1677493712697;-0.7346;2.0382;0
1677493712723;-0.7346;2.0382;0
1677493712743;-0.7346;2.0382;0
1677493712759;-0.7346;2.0382;0
1677493712777;-0.7346;2.0382;0
1677493712801;-0.7346;2.0382;0
1677493712824;-0.7346;2.0382;0
1677493712840;-0.7346;2.0382;0
1677493712861;-0.7346;2.0382;0
1677493712878;-0.7346;2.0382;0
1677493712899;-0.7346;2.0382;0
1677493712919;-0.7346;2.0382;0
1677493712944;-0.7346;2.0382;0
1677493712961;-0.7346;2.0382;0
1677493712977;-0.7346;2.0382;0
1677493713001;-0.7346;2.0382;0
1677493713024;-0.7346;2.0382;0
1677493713041;-0.7346;2.0382;0
1677493713061;-0.7346;2.0382;0
1677493713079;-0.7346;2.0382;0
1677493713099;-0.7346;2.0382;0
1677493713117;-0.7346;2.0382;0
1677493713146;-0.7346;2.0382;0
1677493713162;-0.7346;2.0382;0
1677493713179;-0.7346;2.0382;0
1677493713197;-0.7346;2.0382;0
1677493713224;-0.7346;2.0382;0
1677493713240;-0.7346;2.0382;0
1677493713268;-0.7346;2.0382;0
1677493713282;-0.7346;2.0382;0
1677493713298;-0.7346;2.0382;0
1677493713317;-0.7346;2.0382;0
1677493713345;-0.7346;2.0382;0
1677493713364;-0.7346;2.0382;0
1677493713382;-0.7346;2.0382;0
1677493713397;-0.7346;2.0382;0
1677493713417;-0.7346;2.0382;0
1677493713438;-0.7346;2.0382;0
1677493713464;-0.7346;2.0382;0
1677493713480;-0.7346;2.0382;0
1677493713497;-0.7346;2.0382;0
1677493713521;-0.7346;2.0382;0
1677493713544;-0.7346;2.0382;0
1677493713558;-0.7346;2.0382;0
1677493713578;-0.7346;2.0382;0
1677493713597;-0.7346;2.0382;0
1677493713618;-0.7346;2.0382;0
1677493713641;-0.7346;2.0382;0
1677493713667;-0.7346;2.0382;0
1677493713681;-0.7346;2.0382;0
1677493713699;-0.7346;2.0382;0
1677493713717;-0.7346;2.0382;0
1677493713745;-0.7346;2.0382;0
1677493713764;-0.7346;2.0382;0
1677493713779;-0.7346;2.0382;0
1677493713797;-0.7346;2.0382;0
1677493713827;-0.7346;2.0382;0
1677493713841;-0.7346;2.0382;0
1677493713860;-0.7346;2.0382;0
1677493713877;-0.7346;2.0382;0
1677493713909;-0.7346;2.0382;0
1677493713918;-0.7346;2.0382;0
1677493713945;-0.7346;2.0382;0
1677493713962;-0.7346;2.0382;0
1677493713979;-0.7346;2.0382;0
1677493713998;-0.7346;2.0382;0
1677493714024;-0.7346;2.0382;0
1677493714041;-0.7346;2.0382;0
1677493714061;-0.7346;2.0382;0
1677493714079;-0.7346;2.0382;0
1677493714100;-0.7346;2.0382;0
1677493714119;-0.7346;2.0382;0
1677493714144;-0.7346;2.0382;0
1677493714163;-0.7346;2.0382;0
1677493714183;-0.7346;2.0382;0
1677493714198;-0.7346;2.0382;0
1677493714227;-0.7346;2.0382;0
1677493714241;-0.7346;2.0382;0
1677493714263;-0.7346;2.0382;0
1677493714280;-0.7346;2.0382;0
1677493714297;-0.7346;2.0382;0
1677493714322;-0.7346;2.0382;0
1677493714345;-0.7346;2.0382;0
1677493714359;-0.7346;2.0382;0
1677493714378;-0.7346;2.0382;0
1677493714398;-0.7346;2.0382;0
1677493714417;-0.7346;2.0382;0
1677493714440;-0.7346;2.0382;0
1677493714462;-0.7346;2.0382;0
1677493714480;-0.7346;2.0382;0
1677493714500;-0.7346;2.0382;0
1677493714519;-0.7346;2.0382;0
1677493714545;-0.7346;2.0382;0
1677493714561;-0.7346;2.0382;0
1677493714580;-0.7346;2.0382;0
1677493714601;-0.7346;2.0382;0
1677493714624;-0.7346;2.0382;0
1677493714640;-0.7346;2.0382;0
1677493714661;-0.7346;2.0382;0
1677493714679;-0.7346;2.0382;0
1677493714698;-0.7346;2.0382;0
1677493714719;-0.7346;2.0382;0
1677493714744;-0.7346;2.0382;0
1677493714761;-0.7346;2.0382;0
1677493714777;-0.7346;2.0382;0
1677493714801;-0.7346;2.0382;0
1677493714824;-0.7346;2.0382;0
1677493714840;-0.7346;2.0382;0
1677493714861;-0.7346;2.0382;0
1677493714877;-0.7346;2.0382;0
1677493714900;-0.7346;2.0382;0
1677493714918;-0.7346;2.0382;0
1677493714944;-0.7346;2.0382;0
1677493714961;-0.7346;2.0382;0
1677493714987;-0.7346;2.0382;0
1677493715000;-0.7346;2.0382;0
1677493715024;-0.7346;2.0382;0
1677493715041;-0.7346;2.0382;0
1677493715061;-0.7346;2.0382;0
1677493715079;-0.7346;2.0382;0
1677493715099;-0.7346;2.0382;0
1677493715117;-0.7346;2.0382;0
1677493715145;-0.7346;2.0382;0
1677493715162;-0.7346;2.0382;0
1677493715180;-0.7346;2.0382;0
1677493715197;-0.7346;2.0382;0
1677493715224;-0.7346;2.0382;0
1677493715241;-0.7346;2.0382;0
1677493715263;-0.7346;2.0382;0
1677493715285;-0.7346;2.0382;0
1677493715297;-0.7346;2.0382;0
1677493715317;-0.7346;2.0382;0
1677493715347;-0.7346;2.0382;0
1677493715362;-0.7346;2.0382;0
1677493715381;-0.7346;2.0382;0
1677493715397;-0.7346;2.0382;0
1677493715424;-0.7346;2.0382;0
1677493715440;-0.7346;2.0382;0
1677493715463;-0.7346;2.0382;0
1677493715479;-0.7346;2.0382;0
1677493715498;-0.7346;2.0382;0
1677493715523;-0.7346;2.0382;0
1677493715544;-0.7346;2.0382;0
1677493715558;-0.7346;2.0382;0
1677493715579;-0.7346;2.0382;0
1677493715600;-0.7346;2.0382;0
1677493715618;-0.7346;2.0382;0
1677493715638;-0.7346;2.0382;0
1677493715665;-0.7346;2.0382;0
1677493715680;-0.7346;2.0382;0
1677493715698;-0.7346;2.0382;0
1677493715720;-0.7346;2.0382;0
1677493715745;-0.7346;2.0382;0
1677493715763;-0.7346;2.0382;0
1677493715787;-0.7346;2.0382;0
1677493715797;-0.7346;2.0382;0
1677493715818;-0.7346;2.0382;0
1677493715841;-0.7346;2.0382;0
1677493715861;-0.7346;2.0382;0
1677493715882;-0.7346;2.0382;0
1677493715900;-0.7346;2.0382;0
1677493715920;-0.7346;2.0382;0
1677493715945;-0.7346;2.0382;0
1677493715963;-0.7346;2.0382;0
1677493715981;-0.7346;2.0382;0
1677493715998;-0.7346;2.0382;0
1677493716018;-0.7346;2.0382;0
1677493716041;-0.7346;2.0382;0
1677493716061;-0.7346;2.0382;0
1677493716083;-0.7346;2.0382;0
1677493716097;-0.7346;2.0382;0
1677493716117;-0.7346;2.0382;0
1677493716145;-0.7346;2.0382;0
1677493716163;-0.7346;2.0382;0
1677493716181;-0.7346;2.0382;0
1677493716198;-0.7346;2.0382;0
1677493716224;-0.7346;2.0382;0
1677493716241;-0.7346;2.0382;0
1677493716263;-0.7346;2.0382;0
1677493716281;-0.7346;2.0382;0
1677493716298;-0.7346;2.0382;0
1677493716317;-0.7346;2.0382;0
1677493716346;-0.7346;2.0382;0
1677493716362;-0.7346;2.0382;0
1677493716381;-0.7346;2.0382;0
1677493716397;-0.7346;2.0382;0
1677493716417;-0.7346;2.0382;0
1677493716438;-0.7346;2.0382;0
1677493716467;-0.7346;2.0382;0
1677493716480;-0.7346;2.0382;0
1677493716499;-0.7346;2.0382;0
1677493716519;-0.7346;2.0382;0
1677493716540;-0.7346;2.0382;0
1677493716561;-0.7346;2.0382;0
1677493716580;-0.7346;2.0382;0
1677493716598;-0.7346;2.0382;0
1677493716629;-0.7346;2.0382;0
1677493716639;-0.7346;2.0382;0
1677493716658;-0.7346;2.0382;0
1677493716679;-0.7346;2.0382;0
1677493716700;-0.7346;2.0382;0
1677493716717;-0.7346;2.0382;0
1677493716744;-0.7346;2.0382;0
1677493716759;-0.7346;2.0382;0
1677493716779;-0.7346;2.0382;0
1677493716800;-0.7346;2.0382;0
1677493716824;-0.7346;2.0382;0
1677493716841;-0.7346;2.0382;0
1677493716861;-0.7346;2.0382;0
1677493716878;-0.7346;2.0382;0
1677493716900;-0.7346;2.0382;0
1677493716923;-0.7346;2.0382;0
1677493716944;-0.7346;2.0382;0
1677493716961;-0.7346;2.0382;0
1677493716978;-0.7346;2.0382;0
1677493717002;-0.7346;2.0382;0
1677493717024;-0.7346;2.0382;0
1677493717041;-0.7346;2.0382;0
1677493717061;-0.7346;2.0382;0
1677493717080;-0.7346;2.0382;0
1677493717099;-0.7346;2.0382;0
1677493717117;-0.7346;2.0382;0
1677493717143;-0.7346;2.0382;0
1677493717162;-0.7346;2.0382;0
1677493717182;-0.7346;2.0382;0
1677493717198;-0.7346;2.0382;0
1677493717218;-0.7346;2.0382;0
1677493717241;-0.7346;2.0382;0
1677493717264;-0.7346;2.0382;0
1677493717279;-0.7346;2.0382;0
1677493717297;-0.7346;2.0382;0
1677493717317;-0.7346;2.0382;0
1677493717344;-0.7346;2.0382;0
1677493717362;-0.7346;2.0382;0
1677493717381;-0.7346;2.0382;0
1677493717398;-0.7346;2.0382;0
1677493717417;-0.7346;2.0382;0
1677493717439;-0.7346;2.0382;0
1677493717461;-0.7346;2.0382;0
1677493717479;-0.7346;2.0382;0
1677493717498;-0.7346;2.0382;0
1677493717518;-0.7346;2.0382;0
1677493717542;-0.7346;2.0382;0
1677493717561;-0.7346;2.0382;0
1677493717580;-0.7346;2.0382;0
1677493717598;-0.7346;2.0382;0
1677493717617;-0.7346;2.0382;0
1677493717641;-0.7346;2.0382;0
1677493717661;-0.7346;2.0382;0
1677493717679;-0.7346;2.0382;0
1677493717698;-0.7346;2.0382;0
1677493717724;-0.7346;2.0382;0
1677493717744;-0.7346;2.0382;0
1677493717761;-0.7346;2.0382;0
1677493717778;-0.7346;2.0382;0
1677493717801;-0.7346;2.0382;0
1677493717824;-0.7346;2.0382;0
1677493717841;-0.7346;2.0382;0
1677493717861;-0.7346;2.0382;0
1677493717877;-0.7346;2.0382;0
1677493717898;-0.7346;2.0382;0
1677493717923;-0.7346;2.0382;0
1677493717944;-0.7346;2.0382;0
1677493717962;-0.7346;2.0382;0
1677493717979;-0.7346;2.0382;0
1677493717998;-0.7346;2.0382;0
1677493718018;-0.7346;2.0382;0
1677493718041;-0.7346;2.0382;0
1677493718063;-0.7346;2.0382;0
1677493718081;-0.7346;2.0382;0
1677493718097;-0.7346;2.0382;0
1677493718119;-0.7346;2.0382;0
1677493718142;-0.7346;2.0382;0
1677493718159;-0.7346;2.0382;0
1677493718182;-0.7346;2.0382;0
1677493718201;-0.7346;2.0382;0
1677493718217;-0.7346;2.0382;0
1677493718239;-0.7346;2.0382;0
1677493718264;-0.7346;2.0382;0
1677493718279;-0.7346;2.0382;0
1677493718299;-0.7346;2.0382;0
1677493718318;-0.7346;2.0382;0
1677493718346;-0.7346;2.0382;0
1677493718364;-0.7346;2.0382;0
1677493718382;-0.7346;2.0382;0
1677493718401;-0.7346;2.0382;0
1677493718425;-0.7346;2.0382;0
1677493718441;-0.7346;2.0382;0
1677493718465;-0.7346;2.0382;0
1677493718482;-0.7346;2.0382;0
1677493718497;-0.7346;2.0382;0
1677493718518;-0.7346;2.0382;0
1677493718547;-0.7346;2.0382;0
1677493718562;-0.7346;2.0382;0
1677493718579;-0.7346;2.0382;0
1677493718599;-0.7346;2.0382;0
1677493718617;-0.7346;2.0382;0
