timestamp;x;y;theta
1677430262202;0.7269;0.5912;-45.979065868272286
1677430262218;0.7269;0.5912;-45.979065868272286
1677430262242;0.7269;0.5912;-45.979065868272286
1677430262263;0.7269;0.5912;-45.979065868272286
1677430262281;0.7269;0.5912;-45.979065868272286
1677430262308;0.7269;0.5912;-45.979065868272286
1677430262323;0.7269;0.5912;-45.979065868272286
1677430262340;0.7269;0.5912;-45.979065868272286
1677430262359;0.7269;0.5912;-45.979065868272286
1677430262383;0.7269;0.5912;-45.979065868272286
1677430262403;0.7269;0.5912;-45.979065868272286
1677430262426;0.7269;0.5912;-45.979065868272286
1677430262445;0.7269;0.5912;-45.979065868272286
1677430262460;0.7269;0.5912;-45.979065868272286
1677430262482;0.7269;0.5912;-45.979065868272286
1677430262508;0.7269;0.5912;-45.979065868272286
1677430262524;0.7269;0.5912;-45.979065868272286
1677430262541;0.7269;0.5912;-45.979065868272286
1677430262564;0.7269;0.5912;-45.979065868272286
1677430262578;0.7269;0.5912;-45.979065868272286
1677430262603;0.7269;0.5912;-45.979065868272286
1677430262629;0.7269;0.5912;-45.979065868272286
1677430262643;0.7269;0.5912;-45.979065868272286
1677430262659;0.7269;0.5912;-45.979065868272286
1677430262683;0.7269;0.5912;-45.979065868272286
1677430262699;0.7269;0.5912;-45.979065868272286
1677430262725;0.7269;0.5912;-45.979065868272286
1677430262741;0.7269;0.5912;-45.979065868272286
1677430262759;0.7269;0.5912;-45.979065868272286
1677430262782;0.7269;0.5912;-45.979065868272286
1677430262798;0.7269;0.5912;-45.979065868272286
1677430262824;0.7269;0.5912;-45.979065868272286
1677430262845;0.7269;0.5912;-45.979065868272286
1677430262860;0.7269;0.5912;-45.979065868272286
1677430262880;0.7269;0.5912;-45.979065868272286
1677430262898;0.7269;0.5912;-45.979065868272286
1677430262926;0.7269;0.5912;-45.979065868272286
1677430262950;0.7269;0.5912;-45.979065868272286
1677430262958;0.7269;0.5912;-45.979065868272286
1677430262983;0.7269;0.5912;-45.979065868272286
1677430262998;0.7269;0.5912;-45.979065868272286
1677430263025;0.7269;0.5912;-45.979065868272286
1677430263041;0.7269;0.5912;-45.979065868272286
1677430263061;0.7269;0.5912;-45.979065868272286
1677430263078;0.7269;0.5912;-45.979065868272286
1677430263100;0.7269;0.5912;-45.979065868272286
1677430263123;0.7269;0.5912;-45.979065868272286
1677430263142;0.7269;0.5912;-45.979065868272286
1677430263159;0.7269;0.5912;-45.979065868272286
1677430263181;0.7269;0.5912;-45.979065868272286
1677430263203;0.7269;0.5912;-45.979065868272286
1677430263224;0.7269;0.5912;-45.979065868272286
1677430263243;0.7269;0.5912;-45.979065868272286
1677430263261;0.7269;0.5912;-45.979065868272286
1677430263283;0.7269;0.5912;-45.979065868272286
1677430263299;0.7269;0.5912;-45.979065868272286
1677430263324;0.7269;0.5912;-45.979065868272286
1677430263341;0.7269;0.5912;-45.979065868272286
1677430263359;0.7269;0.5912;-45.979065868272286
1677430263383;0.7269;0.5912;-45.979065868272286
1677430263404;0.7269;0.5912;-45.979065868272286
1677430263425;0.7269;0.5912;-45.979065868272286
1677430263443;0.7269;0.5912;-45.979065868272286
1677430263460;0.7269;0.5912;-45.979065868272286
1677430263481;0.7269;0.5912;-45.979065868272286
1677430263508;0.7269;0.5912;-45.979065868272286
1677430263525;0.7269;0.5912;-45.979065868272286
1677430263538;0.7269;0.5912;-45.979065868272286
1677430263564;0.7269;0.5912;-45.979065868272286
1677430263581;0.7269;0.5912;-45.979065868272286
1677430263610;0.7269;0.5912;-45.979065868272286
1677430263617;0.7269;0.5912;-45.979065868272286
1677430263641;0.7269;0.5912;-45.979065868272286
1677430263659;0.7269;0.5912;-45.979065868272286
1677430263682;0.7269;0.5912;-45.979065868272286
1677430263707;0.7269;0.5912;-45.979065868272286
1677430263723;0.7269;0.5912;-45.979065868272286
1677430263744;0.7269;0.5912;-45.979065868272286
1677430263760;0.7269;0.5912;-45.979065868272286
1677430263782;0.7269;0.5912;-45.979065868272286
1677430263799;0.7269;0.5912;-45.979065868272286
1677430263822;0.7269;0.5912;-45.979065868272286
1677430263841;0.7269;0.5912;-45.979065868272286
1677430263860;0.7269;0.5912;-45.979065868272286
1677430263882;0.7269;0.5912;-45.979065868272286
1677430263906;0.7269;0.5912;-45.979065868272286
1677430263924;0.7269;0.5912;-45.979065868272286
1677430263941;0.7269;0.5912;-45.979065868272286
1677430263959;0.7269;0.5912;-45.979065868272286
1677430263986;0.7269;0.5912;-45.979065868272286
1677430263999;0.7269;0.5912;-45.979065868272286
1677430264019;0.7269;0.5912;-45.979065868272286
1677430264041;0.7269;0.5912;-45.979065868272286
1677430264059;0.7269;0.5912;-45.979065868272286
1677430264084;0.7269;0.5912;-45.979065868272286
1677430264107;0.7269;0.5912;-45.979065868272286
1677430264126;0.7269;0.5912;-45.979065868272286
1677430264143;0.7269;0.5912;-45.979065868272286
1677430264160;0.7269;0.5912;-45.979065868272286
1677430264186;0.7269;0.5912;-45.979065868272286
1677430264206;0.7269;0.5912;-45.979065868272286
1677430264227;0.7269;0.5912;-45.979065868272286
1677430264246;0.7269;0.5912;-45.979065868272286
1677430264259;0.7269;0.5912;-45.979065868272286
1677430264281;0.7269;0.5912;-45.979065868272286
1677430264308;0.7269;0.5912;-45.979065868272286
1677430264324;0.7269;0.5912;-45.979065868272286
1677430264343;0.7269;0.5912;-45.979065868272286
1677430264359;0.7269;0.5912;-45.979065868272286
1677430264382;0.7269;0.5912;-45.979065868272286
1677430264403;0.7269;0.5912;-45.979065868272286
1677430264419;0.7269;0.5912;-45.979065868272286
1677430264440;0.7269;0.5912;-45.979065868272286
1677430264460;0.7269;0.5912;-45.979065868272286
1677430264482;0.7269;0.5912;-45.979065868272286
1677430264507;0.7269;0.5912;-45.979065868272286
1677430264524;0.7269;0.5912;-45.979065868272286
1677430264540;0.7269;0.5912;-45.979065868272286
1677430264559;0.7269;0.5912;-45.979065868272286
1677430264589;0.7269;0.5912;-45.979065868272286
1677430264610;0.7269;0.5912;-45.979065868272286
1677430264624;0.7269;0.5912;-45.979065868272286
1677430264645;0.7269;0.5912;-45.979065868272286
1677430264659;0.7269;0.5912;-45.979065868272286
1677430264682;0.7269;0.5912;-45.979065868272286
1677430264708;0.7269;0.5912;-45.979065868272286
1677430264724;0.7269;0.5912;-45.979065868272286
1677430264743;0.7269;0.5912;-45.979065868272286
1677430264760;0.7269;0.5912;-45.979065868272286
1677430264787;0.7269;0.5912;-45.979065868272286
1677430264799;0.7269;0.5912;-45.979065868272286
1677430264825;0.7269;0.5912;-45.979065868272286
1677430264840;0.7269;0.5912;-45.979065868272286
1677430264862;0.7269;0.5912;-45.979065868272286
1677430264882;0.7269;0.5912;-45.979065868272286
1677430264898;0.7269;0.5912;-45.979065868272286
1677430264924;0.7269;0.5912;-45.979065868272286
1677430264941;0.7269;0.5912;-45.979065868272286
1677430264965;0.7269;0.5912;-45.979065868272286
1677430264986;0.7269;0.5912;-45.979065868272286
1677430265002;0.7269;0.5912;-45.979065868272286
1677430265019;0.7269;0.5912;-45.979065868272286
1677430265040;0.7269;0.5912;-45.979065868272286
1677430265060;0.7269;0.5912;-45.979065868272286
1677430265082;0.7269;0.5912;-45.979065868272286
1677430265107;0.7269;0.5912;-45.979065868272286
1677430265125;0.7269;0.5912;-45.979065868272286
1677430265138;0.7269;0.5912;-45.979065868272286
1677430265159;0.7269;0.5912;-45.979065868272286
1677430265182;0.7269;0.5912;-45.979065868272286
1677430265203;0.7269;0.5912;-45.979065868272286
1677430265224;0.7269;0.5912;-45.979065868272286
1677430265243;0.7269;0.5912;-45.979065868272286
1677430265259;0.7269;0.5912;-45.979065868272286
1677430265283;0.7269;0.5912;-45.979065868272286
1677430265304;0.7269;0.5912;-45.979065868272286
1677430265324;0.7269;0.5912;-45.979065868272286
1677430265344;0.7269;0.5912;-45.979065868272286
1677430265362;0.7269;0.5912;-45.979065868272286
1677430265392;0.7269;0.5912;-45.979065868272286
1677430265399;0.7269;0.5912;-45.979065868272286
1677430265419;0.7269;0.5912;-45.979065868272286
1677430265442;0.7269;0.5912;-45.979065868272286
1677430265459;0.7269;0.5912;-45.979065868272286
1677430265481;0.7269;0.5912;-45.979065868272286
1677430265497;0.7269;0.5912;-45.979065868272286
1677430265523;0.7269;0.5912;-45.979065868272286
1677430265542;0.7269;0.5912;-45.979065868272286
1677430265561;0.7269;0.5912;-45.979065868272286
1677430265580;0.7269;0.5912;-45.979065868272286
1677430265602;0.7269;0.5912;-45.979065868272286
1677430265620;0.7269;0.5912;-45.979065868272286
1677430265641;0.7269;0.5912;-45.979065868272286
1677430265661;0.7269;0.5912;-45.979065868272286
1677430265681;0.7269;0.5912;-45.979065868272286
1677430265708;0.7269;0.5912;-45.979065868272286
1677430265723;0.7269;0.5912;-45.979065868272286
1677430265745;0.7269;0.5912;-45.979065868272286
1677430265759;0.7269;0.5912;-45.979065868272286
1677430265781;0.7269;0.5912;-45.979065868272286
1677430265799;0.7269;0.5912;-45.979065868272286
1677430265825;0.7269;0.5912;-45.979065868272286
1677430265843;0.7269;0.5912;-45.979065868272286
1677430265860;0.7269;0.5912;-45.979065868272286
1677430265881;0.7269;0.5912;-45.979065868272286
1677430265907;0.7269;0.5912;-45.979065868272286
1677430265925;0.7269;0.5912;-45.979065868272286
1677430265941;0.7269;0.5912;-45.979065868272286
1677430265959;0.7269;0.5912;-45.979065868272286
1677430265987;0.7269;0.5912;-45.979065868272286
1677430266004;0.7269;0.5912;-45.979065868272286
1677430266019;0.7269;0.5912;-45.979065868272286
1677430266040;0.7269;0.5912;-45.979065868272286
1677430266060;0.7269;0.5912;-45.979065868272286
1677430266082;0.7269;0.5912;-45.979065868272286
1677430266107;0.7269;0.5912;-45.979065868272286
1677430266124;0.7269;0.5912;-45.979065868272286
1677430266141;0.7269;0.5912;-45.979065868272286
1677430266162;0.7269;0.5912;-45.979065868272286
1677430266178;0.7269;0.5912;-45.979065868272286
1677430266199;0.7269;0.5912;-45.979065868272286
1677430266223;0.7269;0.5912;-45.979065868272286
1677430266244;0.7269;0.5912;-45.979065868272286
1677430266259;0.7269;0.5912;-45.979065868272286
1677430266279;0.7269;0.5912;-45.979065868272286
1677430266299;0.7269;0.5912;-45.979065868272286
1677430266324;0.7269;0.5912;-45.979065868272286
1677430266343;0.7269;0.5912;-45.979065868272286
1677430266360;0.7269;0.5912;-45.979065868272286
1677430266390;0.7269;0.5912;-45.979065868272286
1677430266403;0.7269;0.5912;-45.979065868272286
1677430266425;0.7269;0.5912;-45.979065868272286
1677430266444;0.7269;0.5912;-45.979065868272286
1677430266460;0.7269;0.5912;-45.979065868272286
1677430266482;0.7269;0.5912;-45.979065868272286
1677430266499;0.7269;0.5912;-45.979065868272286
1677430266521;0.7269;0.5912;-45.979065868272286
1677430266540;0.7269;0.5912;-45.979065868272286
1677430266558;0.7269;0.5912;-45.979065868272286
1677430266580;0.7269;0.5912;-45.979065868272286
1677430266607;0.7269;0.5912;-45.979065868272286
1677430266618;0.7269;0.5912;-45.979065868272286
1677430266641;0.7269;0.5912;-45.979065868272286
1677430266659;0.7269;0.5912;-45.979065868272286
1677430266682;0.7269;0.5912;-45.979065868272286
1677430266708;0.7269;0.5912;-45.979065868272286
1677430266724;0.7269;0.5912;-45.979065868272286
1677430266741;0.7269;0.5912;-45.979065868272286
1677430266763;0.7269;0.5912;-45.979065868272286
1677430266787;0.7269;0.5912;-45.979065868272286
1677430266803;0.7269;0.5912;-45.979065868272286
1677430266826;0.7269;0.5912;-45.979065868272286
1677430266846;0.7269;0.5912;-45.979065868272286
1677430266862;0.7269;0.5912;-45.979065868272286
1677430266879;0.7269;0.5912;-45.979065868272286
1677430266910;0.7269;0.5912;-45.979065868272286
1677430266925;0.7269;0.5912;-45.979065868272286
1677430266946;0.7269;0.5912;-45.979065868272286
1677430266958;0.7269;0.5912;-45.979065868272286
1677430266981;0.7269;0.5912;-45.979065868272286
1677430267001;0.7269;0.5912;-45.979065868272286
1677430267019;0.7269;0.5912;-45.979065868272286
1677430267041;0.7269;0.5912;-45.979065868272286
1677430267060;0.7269;0.5912;-45.979065868272286
1677430267082;0.7269;0.5912;-45.979065868272286
1677430267100;0.7269;0.5912;-45.979065868272286
1677430267124;0.7269;0.5912;-45.979065868272286
1677430267144;0.7269;0.5912;-45.979065868272286
1677430267159;0.7269;0.5912;-45.979065868272286
1677430267180;0.7269;0.5912;-45.979065868272286
1677430267204;0.7269;0.5912;-45.979065868272286
1677430267220;0.7269;0.5912;-45.979065868272286
1677430267241;0.7269;0.5912;-45.979065868272286
1677430267261;0.7269;0.5912;-45.979065868272286
1677430267282;0.7269;0.5912;-45.979065868272286
1677430267309;0.7269;0.5912;-45.979065868272286
1677430267327;0.7269;0.5912;-45.979065868272286
1677430267342;0.7269;0.5912;-45.979065868272286
1677430267361;0.7269;0.5912;-45.979065868272286
1677430267386;0.7269;0.5912;-45.979065868272286
1677430267400;0.7269;0.5912;-45.979065868272286
1677430267424;0.7269;0.5912;-45.979065868272286
1677430267444;0.7269;0.5912;-45.979065868272286
1677430267459;0.7269;0.5912;-45.979065868272286
1677430267481;0.7269;0.5912;-45.979065868272286
1677430267500;0.7269;0.5912;-45.979065868272286
1677430267524;0.7269;0.5912;-45.979065868272286
1677430267541;0.7269;0.5912;-45.979065868272286
1677430267560;0.7269;0.5912;-45.979065868272286
1677430267578;0.7269;0.5912;-45.979065868272286
1677430267599;0.7269;0.5912;-45.979065868272286
1677430267625;0.7269;0.5912;-45.979065868272286
1677430267643;0.7269;0.5912;-45.979065868272286
1677430267658;0.7269;0.5912;-45.979065868272286
1677430267681;0.7269;0.5912;-45.979065868272286
1677430267707;0.7269;0.5912;-45.979065868272286
1677430267725;0.7269;0.5912;-45.979065868272286
1677430267742;0.7269;0.5912;-45.979065868272286
1677430267760;0.7269;0.5912;-45.979065868272286
1677430267788;0.7269;0.5912;-45.979065868272286
1677430267799;0.7269;0.5912;-45.979065868272286
1677430267825;0.7269;0.5912;-45.979065868272286
1677430267845;0.7269;0.5912;-45.979065868272286
1677430267858;0.7269;0.5912;-45.979065868272286
1677430267883;0.7269;0.5912;-45.979065868272286
1677430267906;0.7269;0.5912;-45.979065868272286
1677430267925;0.7269;0.5912;-45.979065868272286
1677430267942;0.7269;0.5912;-45.979065868272286
1677430267959;0.7269;0.5912;-45.979065868272286
1677430267984;0.7269;0.5912;-45.979065868272286
1677430268004;0.7269;0.5912;-45.979065868272286
1677430268018;0.7269;0.5912;-45.979065868272286
1677430268042;0.7269;0.5912;-45.979065868272286
1677430268060;0.7269;0.5912;-45.979065868272286
1677430268084;0.7269;0.5912;-45.979065868272286
1677430268107;0.7269;0.5912;-45.979065868272286
1677430268123;0.7269;0.5912;-45.979065868272286
1677430268142;0.7269;0.5912;-45.979065868272286
1677430268159;0.7269;0.5912;-45.979065868272286
1677430268182;0.7269;0.5912;-45.979065868272286
1677430268204;0.7269;0.5912;-45.979065868272286
1677430268224;0.7269;0.5912;-45.979065868272286
1677430268242;0.7269;0.5912;-45.979065868272286
1677430268260;0.7269;0.5912;-45.979065868272286
1677430268283;0.7269;0.5912;-45.979065868272286
1677430268307;0.7269;0.5912;-45.979065868272286
1677430268324;0.7269;0.5912;-45.979065868272286
1677430268344;0.7269;0.5912;-45.979065868272286
1677430268360;0.7269;0.5912;-45.979065868272286
1677430268386;0.7269;0.5912;-45.979065868272286
1677430268400;0.7269;0.5912;-45.979065868272286
1677430268425;0.7269;0.5912;-45.979065868272286
1677430268442;0.7269;0.5912;-45.979065868272286
1677430268459;0.7269;0.5912;-45.979065868272286
1677430268482;0.7269;0.5912;-45.979065868272286
1677430268498;0.7269;0.5912;-45.979065868272286
1677430268524;0.7269;0.5912;-45.979065868272286
1677430268541;0.7269;0.5912;-45.979065868272286
1677430268558;0.7269;0.5912;-45.979065868272286
1677430268582;0.7269;0.5912;-45.979065868272286
1677430268599;0.7269;0.5912;-45.979065868272286
1677430268618;0.7269;0.5912;-45.979065868272286
1677430268640;0.7269;0.5912;-45.979065868272286
1677430268659;0.7269;0.5912;-45.979065868272286
1677430268681;0.7269;0.5912;-45.979065868272286
1677430268707;0.7269;0.5912;-45.979065868272286
1677430268723;0.7269;0.5912;-45.979065868272286
1677430268741;0.7269;0.5912;-45.979065868272286
1677430268761;0.7269;0.5912;-45.979065868272286
1677430268787;0.7269;0.5912;-45.979065868272286
1677430268803;0.7269;0.5912;-45.979065868272286
1677430268821;0.7269;0.5912;-45.979065868272286
1677430268840;0.7269;0.5912;-45.979065868272286
1677430268859;0.7269;0.5912;-45.979065868272286
1677430268882;0.7269;0.5912;-45.979065868272286
1677430268907;0.7269;0.5912;-45.979065868272286
1677430268925;0.7269;0.5912;-45.979065868272286
1677430268941;0.7269;0.5912;-45.979065868272286
1677430268960;0.7269;0.5912;-45.979065868272286
1677430268989;0.7269;0.5912;-45.979065868272286
1677430269001;0.7269;0.5912;-45.979065868272286
1677430269026;0.7269;0.5912;-45.979065868272286
1677430269045;0.7269;0.5912;-45.979065868272286
1677430269061;0.7269;0.5912;-45.979065868272286
1677430269082;0.7269;0.5912;-45.979065868272286
1677430269098;0.7269;0.5912;-45.979065868272286
1677430269121;0.7269;0.5912;-45.979065868272286
1677430269141;0.7269;0.5912;-45.979065868272286
1677430269160;0.7269;0.5912;-45.979065868272286
1677430269187;0.7269;0.5912;-45.979065868272286
1677430269199;0.7269;0.5912;-45.979065868272286
1677430269226;0.7269;0.5912;-45.979065868272286
1677430269243;0.7269;0.5912;-45.979065868272286
1677430269261;0.7269;0.5912;-45.979065868272286
1677430269282;0.7269;0.5912;-45.979065868272286
1677430269299;0.7269;0.5912;-45.979065868272286
1677430269318;0.7269;0.5912;-45.979065868272286
1677430269341;0.7269;0.5912;-45.979065868272286
1677430269358;0.7269;0.5912;-45.979065868272286
1677430269382;0.7269;0.5912;-45.979065868272286
1677430269401;0.7269;0.5912;-45.979065868272286
1677430269436;0.7269;0.5912;-45.979065868272286
1677430269448;0.7269;0.5912;-45.979065868272286
1677430269461;0.7269;0.5912;-45.979065868272286
1677430269479;0.7269;0.5912;-45.979065868272286
1677430269509;0.7269;0.5912;-45.979065868272286
1677430269525;0.7269;0.5912;-45.979065868272286
1677430269543;0.7269;0.5912;-45.979065868272286
1677430269559;0.7269;0.5912;-45.979065868272286
1677430269585;0.7269;0.5912;-45.979065868272286
1677430269603;0.7269;0.5912;-45.979065868272286
1677430269619;0.7269;0.5912;-45.979065868272286
1677430269641;0.7269;0.5912;-45.979065868272286
1677430269661;0.7269;0.5912;-45.979065868272286
1677430269683;0.7269;0.5912;-45.979065868272286
1677430269699;0.7269;0.5912;-45.979065868272286
1677430269717;0.7269;0.5912;-45.979065868272286
1677430269741;0.7269;0.5912;-45.979065868272286
1677430269762;0.7269;0.5912;-45.979065868272286
1677430269782;0.7269;0.5912;-45.979065868272286
1677430269799;0.7269;0.5912;-45.979065868272286
1677430269825;0.7269;0.5912;-45.979065868272286
1677430269843;0.7269;0.5912;-45.979065868272286
1677430269861;0.7269;0.5912;-45.979065868272286
1677430269883;0.7269;0.5912;-45.979065868272286
1677430269908;0.7269;0.5912;-45.979065868272286
1677430269925;0.7269;0.5912;-45.979065868272286
1677430269944;0.7269;0.5912;-45.979065868272286
1677430269960;0.7269;0.5912;-45.979065868272286
1677430269985;0.7269;0.5912;-45.979065868272286
1677430270002;0.7269;0.5912;-45.979065868272286
1677430270028;0.7269;0.5912;-45.979065868272286
1677430270045;0.7269;0.5912;-45.979065868272286
1677430270063;0.7269;0.5912;-45.979065868272286
1677430270082;0.7269;0.5912;-45.979065868272286
1677430270099;0.7269;0.5912;-45.979065868272286
1677430270122;0.7269;0.5912;-45.979065868272286
1677430270141;0.7269;0.5912;-45.979065868272286
1677430270164;0.7269;0.5912;-45.979065868272286
1677430270179;0.7269;0.5912;-45.979065868272286
1677430270199;0.7269;0.5912;-45.979065868272286
1677430270229;0.7269;0.5912;-45.979065868272286
1677430270242;0.7269;0.5912;-45.979065868272286
1677430270266;0.7269;0.5912;-45.979065868272286
1677430270285;0.7269;0.5912;-45.979065868272286
1677430270309;0.7269;0.5912;-45.979065868272286
1677430270325;0.7269;0.5912;-45.979065868272286
1677430270341;0.7269;0.5912;-45.979065868272286
1677430270361;0.7269;0.5912;-45.979065868272286
1677430270387;0.7269;0.5912;-45.979065868272286
1677430270397;0.7269;0.5912;-45.979065868272286
1677430270418;0.7269;0.5912;-45.979065868272286
1677430270442;0.7269;0.5912;-45.979065868272286
1677430270465;0.7269;0.5912;-45.979065868272286
1677430270483;0.7269;0.5912;-45.979065868272286
1677430270517;0.7269;0.5912;-45.979065868272286
1677430270519;0.7269;0.5912;-45.979065868272286
1677430270541;0.7269;0.5912;-45.979065868272286
1677430270558;0.7269;0.5912;-45.979065868272286
1677430270580;0.7269;0.5912;-45.979065868272286
1677430270600;0.7269;0.5912;-45.979065868272286
1677430270617;0.7269;0.5912;-45.979065868272286
1677430270645;0.7269;0.5912;-45.979065868272286
1677430270661;0.7269;0.5912;-45.979065868272286
1677430270681;0.7269;0.5912;-45.979065868272286
1677430270707;0.7269;0.5912;-45.979065868272286
1677430270722;0.7269;0.5912;-45.979065868272286
1677430270742;0.7269;0.5912;-45.979065868272286
1677430270762;0.7269;0.5912;-45.979065868272286
1677430270787;0.7269;0.5912;-45.979065868272286
1677430270798;0.7269;0.5912;-45.979065868272286
1677430270825;0.7269;0.5912;-45.979065868272286
1677430270844;0.7269;0.5912;-45.979065868272286
1677430270862;0.7269;0.5912;-45.979065868272286
1677430270883;0.7269;0.5912;-45.979065868272286
1677430270902;0.7269;0.5912;-45.979065868272286
1677430270925;0.7269;0.5912;-45.979065868272286
1677430270942;0.7269;0.5912;-45.979065868272286
1677430270960;0.7269;0.5912;-45.979065868272286
1677430270979;0.7269;0.5912;-45.979065868272286
1677430271000;0.7269;0.5912;-45.979065868272286
1677430271024;0.7269;0.5912;-45.979065868272286
1677430271044;0.7269;0.5912;-45.979065868272286
1677430271071;0.7269;0.5912;-45.979065868272286
1677430271081;0.7269;0.5912;-45.979065868272286
1677430271105;0.7269;0.5912;-45.979065868272286
1677430271121;0.7269;0.5912;-45.979065868272286
1677430271140;0.7269;0.5912;-45.979065868272286
1677430271158;0.7269;0.5912;-45.979065868272286
1677430271184;0.7269;0.5912;-45.979065868272286
1677430271201;0.7269;0.5912;-45.979065868272286
1677430271221;0.7269;0.5912;-45.979065868272286
1677430271242;0.7269;0.5912;-45.979065868272286
1677430271261;0.7269;0.5912;-45.979065868272286
1677430271282;0.7269;0.5912;-45.979065868272286
1677430271305;0.7269;0.5912;-45.979065868272286
1677430271317;0.7269;0.5912;-45.979065868272286
1677430271337;0.7269;0.5912;-45.979065868272286
1677430271359;0.7269;0.5912;-45.979065868272286
1677430271379;0.7269;0.5912;-45.979065868272286
1677430271405;0.7269;0.5912;-45.979065868272286
1677430271418;0.7269;0.5912;-45.979065868272286
1677430271442;0.7269;0.5912;-45.979065868272286
1677430271461;0.7269;0.5912;-45.979065868272286
1677430271482;0.7269;0.5912;-45.979065868272286
1677430271500;0.7269;0.5912;-45.979065868272286
1677430271525;0.7269;0.5912;-45.979065868272286
1677430271542;0.7269;0.5912;-45.979065868272286
1677430271561;0.7269;0.5912;-45.979065868272286
1677430271587;0.7269;0.5912;-45.979065868272286
1677430271601;0.7269;0.5912;-45.979065868272286
1677430271625;0.7269;0.5912;-45.979065868272286
1677430271642;0.7269;0.5912;-45.979065868272286
1677430271661;0.7269;0.5912;-45.979065868272286
1677430271681;0.7269;0.5912;-45.979065868272286
1677430271698;0.7269;0.5912;-47.76273652695515
1677430271724;0.7269;0.5912;-49.54640718563802
1677430271744;0.7269;0.5912;-51.33007784432088
1677430271761;0.7269;0.5912;-53.11374850300375
